Country,Year,Week,AH1,AH1N12009,AH3
Chile,2011,28,0,70,3
Chile,2011,29,0,71,7
Chile,2011,30,0,82,1
Chile,2011,31,0,83,4
Chile,2011,32,0,101,4
Chile,2011,33,0,81,12
Chile,2011,34,0,64,10
Chile,2011,35,0,51,12
Chile,2011,36,0,31,10
Chile,2011,37,0,19,15
Chile,2011,38,0,11,11
Chile,2011,39,0,13,6
Chile,2011,40,0,8,5
Chile,2011,41,0,3,4
Chile,2011,42,0,3,3
Chile,2011,43,0,3,8
Chile,2011,44,0,0,7
Chile,2011,45,0,1,8
Chile,2011,46,0,1,13
Chile,2011,47,0,1,13
Chile,2011,48,0,0,14
Chile,2011,49,0,0,21
Chile,2011,50,0,1,14
Chile,2011,51,0,0,12
Chile,2011,52,0,0,12
Chile,2012,1,0,0,15
Chile,2012,2,0,0,10
Chile,2012,3,0,0,2
Chile,2012,4,0,0,1
Chile,2012,5,0,1,0
Chile,2012,6,0,0,1
Chile,2012,7,0,0,5
Chile,2012,8,0,0,1
Chile,2012,9,0,0,2
Chile,2012,10,0,0,0
Chile,2012,11,0,0,3
Chile,2012,12,0,1,3
Chile,2012,13,0,0,2
Chile,2012,14,0,0,11
Chile,2012,15,0,0,6
Chile,2012,16,0,0,12
Chile,2012,17,0,0,9
Chile,2012,18,0,0,19
Chile,2012,19,0,0,19
Chile,2012,20,0,0,29
Chile,2012,21,0,0,27
Chile,2012,22,0,0,42
Chile,2012,23,0,1,59
Chile,2012,24,0,0,75
Chile,2012,25,0,1,88
Chile,2012,26,0,0,122
Chile,2012,27,0,1,101
Chile,2012,28,0,4,112
Chile,2012,29,0,0,74
Chile,2012,30,0,0,66
Chile,2012,31,0,0,65
Chile,2012,32,0,0,40
Chile,2012,33,0,0,48
Chile,2012,34,0,0,44
Chile,2012,35,0,0,33
Chile,2012,36,0,0,38
Chile,2012,37,0,1,19
Chile,2012,38,0,0,11
Chile,2012,39,0,0,19
Chile,2012,40,0,0,6
Chile,2012,41,0,0,3
Chile,2012,42,0,0,4
Chile,2012,43,0,0,3
Chile,2012,44,0,0,4
Chile,2012,45,0,0,4
Chile,2012,46,0,0,2
Chile,2012,47,0,0,3
Chile,2012,48,0,0,5
Chile,2012,49,0,0,1
Chile,2012,50,0,0,1
Chile,2012,51,0,1,3
Chile,2012,52,0,0,2
Chile,2013,1,0,0,1
Chile,2013,2,0,0,2
Chile,2013,3,0,0,1
Chile,2013,4,0,1,3
Chile,2013,5,0,0,4
Chile,2013,6,0,1,0
Chile,2013,7,0,1,1
Chile,2013,8,0,0,2
Chile,2013,9,0,0,2
Chile,2013,10,0,2,3
Chile,2013,11,0,0,0
Chile,2013,12,0,2,4
Chile,2013,13,0,0,1
Chile,2013,14,0,2,1
Chile,2013,15,0,6,3
Chile,2013,16,0,10,2
Chile,2013,17,0,11,2
Chile,2013,18,0,20,3
Chile,2013,19,0,28,3
Chile,2013,20,0,35,15
Chile,2013,21,0,59,8
Chile,2013,22,0,80,8
Chile,2013,23,0,145,20
Chile,2013,24,0,174,17
Chile,2013,25,0,151,16
Chile,2013,26,0,151,14
Chile,2013,27,0,140,24
Chile,2013,28,0,146,38
Chile,2013,29,0,88,22
Chile,2013,30,0,36,21
Chile,2013,31,0,27,21
Chile,2013,32,0,13,28
Chile,2013,33,0,12,19
Chile,2013,34,0,7,27
Chile,2013,35,0,3,24
Chile,2013,36,0,6,21
Chile,2013,37,0,4,14
Chile,2013,38,0,1,5
Chile,2013,39,0,2,20
Chile,2013,40,0,0,12
Chile,2013,41,0,0,6
Chile,2013,42,0,0,13
Chile,2013,43,0,1,7
Chile,2013,44,0,0,3
Chile,2013,45,0,0,4
Chile,2013,46,0,0,3
Chile,2013,47,0,0,5
Chile,2013,48,0,0,8
Chile,2013,49,0,2,0
Chile,2013,50,0,0,3
Chile,2013,51,0,0,2
Chile,2013,52,0,1,2
Chile,2014,1,0,0,0
Chile,2014,2,0,0,4
Chile,2014,3,0,2,4
Chile,2014,4,0,1,1
Chile,2014,5,0,3,1
Chile,2014,6,0,1,1
Chile,2014,7,0,0,1
Chile,2014,8,0,0,0
Chile,2014,9,0,1,1
Chile,2014,10,0,0,1
Chile,2014,11,0,1,1
Chile,2014,12,0,0,0
Chile,2014,13,0,0,0
Chile,2014,14,0,1,4
Chile,2014,15,0,0,2
Chile,2014,16,0,1,3
Chile,2014,17,0,0,11
Chile,2014,18,0,0,10
Chile,2014,19,0,0,11
Chile,2014,20,0,0,33
Chile,2014,21,0,0,22
Chile,2014,22,0,0,43
Chile,2014,23,0,0,76
Chile,2014,24,0,0,88
Chile,2014,25,0,0,127
Chile,2014,26,0,0,128
Chile,2014,27,0,0,174
Chile,2014,28,0,0,179
Chile,2014,29,0,0,139
Chile,2014,30,0,1,101
Chile,2014,31,0,0,64
Chile,2014,32,0,0,41
Chile,2014,33,0,1,19
Chile,2014,34,0,0,21
Chile,2014,35,0,0,17
Chile,2014,36,0,1,15
Chile,2014,37,0,1,8
Chile,2014,38,0,0,2
Chile,2014,39,0,0,3
Chile,2014,40,0,0,2
Chile,2014,41,0,0,5
Chile,2014,42,0,1,1
Chile,2014,43,0,0,1
Chile,2014,44,0,0,1
Chile,2014,45,0,0,0
Chile,2014,46,0,0,0
Chile,2014,47,0,0,0
Chile,2014,48,0,0,0
Chile,2014,49,0,0,0
Chile,2014,50,0,0,0
Chile,2014,51,0,0,1
Chile,2014,52,0,0,1
Chile,2015,1,0,0,0
Chile,2015,2,,,1
Chile,2015,3,,,
Chile,2015,4,,,1
Chile,2015,5,,,4
Chile,2015,6,,,
Chile,2015,7,,,
Chile,2015,8,,1,3
Chile,2015,9,,,1
Chile,2015,10,,,3
Chile,2015,11,,,1
Chile,2015,12,,,2
Chile,2015,13,,,
Chile,2015,14,,1,
Chile,2015,15,,,
Chile,2015,16,,,
Chile,2015,17,,1,
Chile,2015,18,,1,1
Chile,2015,19,,,
Chile,2015,20,,,
Chile,2015,21,,,1
Chile,2015,22,,2,5
Chile,2015,23,,2,1
Chile,2015,24,,6,2
Chile,2015,25,,4,6
Chile,2015,26,,7,7
Chile,2015,27,,24,13
Chile,2015,28,,33,23
Chile,2015,29,,21,11
Chile,2015,30,,40,29
Chile,2015,31,,53,23
Chile,2015,32,,65,26
Chile,2015,33,,78,37
Chile,2015,34,,102,36
Chile,2015,35,,109,77
Chile,2015,36,,90,54
Chile,2015,37,,86,57
Chile,2015,38,,79,66
Chile,2015,39,,52,48
Chile,2015,40,,52,30
Chile,2015,41,,18,29
Chile,2015,42,,13,28
Chile,2015,43,,7,26
Chile,2015,44,,3,12
Chile,2015,45,,3,3
Chile,2015,46,,1,5
Chile,2015,47,,,3
Chile,2015,48,,,2
Chile,2015,49,,,
Chile,2015,50,,,
Chile,2015,51,,,
Chile,2015,52,,,
Chile,2015,53,,,
Chile,2016,1,,1,
Chile,2016,2,,,2
Chile,2016,3,,,1
Chile,2016,4,,1,
Chile,2016,5,,1,
Chile,2016,6,,2,
Chile,2016,7,,4,1
Chile,2016,8,,1,3
Chile,2016,9,,3,1
Chile,2016,10,,2,
Chile,2016,11,,3,
Chile,2016,12,,5,
Chile,2016,13,,1,
Chile,2016,14,,3,
Chile,2016,15,,5,1
Chile,2016,16,,4,
Chile,2016,17,,9,
Chile,2016,18,,9,
Chile,2016,19,,13,
Chile,2016,20,,20,1
Chile,2016,21,,20,2
Chile,2016,22,,24,
Chile,2016,23,,26,
Chile,2016,24,,47,2
Chile,2016,25,,58,2
Chile,2016,26,,71,5
Chile,2016,27,,117,3
Chile,2016,28,,122,7
Chile,2016,29,,175,10
Chile,2016,30,,191,8
Chile,2016,31,,196,17
Chile,2016,32,,169,13
Chile,2016,33,,158,17
Chile,2016,34,,136,34
Chile,2016,35,,98,31
Chile,2016,36,,73,54
Chile,2016,37,,47,42
Chile,2016,38,,22,47
Chile,2016,39,,12,51
Chile,2016,40,,13,46
Chile,2016,41,,11,42
Chile,2016,42,,5,41
Chile,2016,43,,7,22
Chile,2016,44,,2,15
Chile,2016,45,,,12
Chile,2016,46,,,18
Chile,2016,47,,,10
Chile,2016,48,,1,6
Chile,2016,49,,,4
Chile,2016,50,,,6
Chile,2016,51,,,2
Chile,2016,52,,,5
Chile,2017,1,,,7
Chile,2017,2,,,11
Chile,2017,3,,,5
Chile,2017,4,,,4
Chile,2017,5,,,6
Chile,2017,6,,,5
Chile,2017,7,,,8
Chile,2017,8,,,10
Chile,2017,9,,,6
Chile,2017,10,,,13
Chile,2017,11,,,8
Chile,2017,12,,,25
Chile,2017,13,,,23
Chile,2017,14,,,21
Chile,2017,15,,,19
Chile,2017,16,,,20
Chile,2017,17,,,23
Chile,2017,18,,,31
Chile,2017,19,,,44
Chile,2017,20,,,70
Chile,2017,21,,,104
Chile,2017,22,,,163
Chile,2017,23,,,191
Chile,2017,24,,,241
Chile,2017,25,,,222
Chile,2017,26,,,152
Chile,2017,27,,,109
Chile,2017,28,,,103
Chile,2017,29,,,83
Chile,2017,30,,,46
Chile,2017,31,,,25
Chile,2017,32,,,21
Chile,2017,33,,,20
Chile,2017,34,,,14
Chile,2017,35,,,10
Chile,2017,36,,,6
Chile,2017,37,,,4
Chile,2017,38,,,2
Chile,2017,39,,,1
Chile,2017,40,,,1
Chile,2017,41,,,2
Chile,2017,42,,,2
Chile,2017,43,,,1
Chile,2017,44,,,5
Chile,2017,45,,,4
Chile,2017,46,,,6
Chile,2017,47,,,9
Chile,2017,48,,,7
Chile,2017,49,,,4
Chile,2017,50,,,1
Chile,2017,51,,,2
Chile,2017,52,,,4
Denmark,2009,1,0,,33
Denmark,2009,2,3,,67
Denmark,2009,3,3,,98
Denmark,2009,4,3,,68
Denmark,2009,5,3,,47
Denmark,2009,6,2,,61
Denmark,2009,7,2,,39
Denmark,2009,8,1,,16
Denmark,2009,9,1,,10
Denmark,2009,10,,,7
Denmark,2009,11,0,,2
Denmark,2009,12,0,,1
Denmark,2009,13,1,,
Denmark,2009,14,0,,1
Denmark,2009,15,,,
Denmark,2009,16,1,,
Denmark,2009,17,0,,0
Denmark,2009,18,,1,2
Denmark,2009,20,2,,0
Denmark,2009,21,1,,0
Denmark,2009,22,0,1,0
Denmark,2009,23,1,7,3
Denmark,2009,24,0,,1
Denmark,2009,25,0,17,0
Denmark,2009,26,0,19,0
Denmark,2009,27,0,18,0
Denmark,2009,28,0,18,0
Denmark,2009,29,,88,
Denmark,2009,30,0,88,0
Denmark,2009,31,0,114,1
Denmark,2009,32,,79,
Denmark,2009,33,1,57,2
Denmark,2009,34,1,59,2
Denmark,2009,35,0,19,2
Denmark,2009,36,,20,3
Denmark,2009,37,0,17,0
Denmark,2009,38,0,21,0
Denmark,2009,39,0,3,2
Denmark,2009,40,0,8,0
Denmark,2009,41,,19,1
Denmark,2009,42,,38,1
Denmark,2009,43,,51,1
Denmark,2009,44,,219,
Denmark,2009,45,,306,
Denmark,2009,46,,392,
Denmark,2009,47,,168,
Denmark,2009,48,,126,
Denmark,2009,49,0,70,0
Denmark,2009,50,0,71,0
Denmark,2009,51,0,24,0
Denmark,2009,53,0,17,0
Denmark,2010,1,0,8,0
Denmark,2010,2,0,2,0
Denmark,2010,3,0,3,0
Denmark,2010,4,0,4,0
Denmark,2010,5,0,6,0
Denmark,2010,6,0,1,0
Denmark,2010,7,0,2,0
Denmark,2010,8,0,2,0
Denmark,2010,9,0,0,0
Denmark,2010,10,0,1,0
Denmark,2010,11,0,3,0
Denmark,2010,12,0,1,0
Denmark,2010,13,0,1,0
Denmark,2010,14,1,0,0
Denmark,2010,15,1,0,0
Denmark,2010,16,0,0,0
Denmark,2010,17,0,0,0
Denmark,2010,18,0,0,0
Denmark,2010,19,0,0,0
Denmark,2010,20,0,0,0
Denmark,2010,21,0,0,0
Denmark,2010,22,0,0,0
Denmark,2010,23,0,0,0
Denmark,2010,24,0,0,0
Denmark,2010,25,0,0,0
Denmark,2010,26,0,0,0
Denmark,2010,27,0,0,0
Denmark,2010,28,0,0,0
Denmark,2010,29,0,0,0
Denmark,2010,30,0,0,0
Denmark,2010,31,0,0,0
Denmark,2010,32,0,0,0
Denmark,2010,33,0,0,0
Denmark,2010,34,0,0,0
Denmark,2010,35,0,0,0
Denmark,2010,36,0,0,0
Denmark,2010,37,0,0,0
Denmark,2010,38,0,0,0
Denmark,2010,39,0,0,0
Denmark,2010,40,0,0,0
Denmark,2010,41,0,0,0
Denmark,2010,42,0,0,0
Denmark,2010,43,0,0,0
Denmark,2010,44,0,0,0
Denmark,2010,45,0,0,0
Denmark,2010,46,0,1,0
Denmark,2010,47,0,0,1
Denmark,2010,48,0,1,0
Denmark,2010,49,0,5,0
Denmark,2010,50,0,7,0
Denmark,2010,51,0,12,0
Denmark,2010,52,0,10,0
Denmark,2011,1,0,42,0
Denmark,2011,2,0,79,4
Denmark,2011,3,0,88,1
Denmark,2011,4,0,63,0
Denmark,2011,5,0,30,0
Denmark,2011,6,0,52,0
Denmark,2011,7,0,24,1
Denmark,2011,8,0,14,0
Denmark,2011,9,0,13,0
Denmark,2011,10,0,4,0
Denmark,2011,11,0,5,2
Denmark,2011,12,0,6,0
Denmark,2011,13,0,1,1
Denmark,2011,14,0,1,1
Denmark,2011,15,0,0,0
Denmark,2011,16,0,1,0
Denmark,2011,17,0,1,0
Denmark,2011,18,0,0,1
Denmark,2011,19,0,0,0
Denmark,2011,20,0,1,0
Denmark,2011,21,0,0,0
Denmark,2011,22,0,0,0
Denmark,2011,23,0,0,0
Denmark,2011,24,0,1,0
Denmark,2011,25,0,0,0
Denmark,2011,26,0,0,0
Denmark,2011,27,0,0,0
Denmark,2011,28,0,0,0
Denmark,2011,29,0,0,0
Denmark,2011,30,0,0,1
Denmark,2011,31,0,0,0
Denmark,2011,32,0,0,0
Denmark,2011,33,0,0,0
Denmark,2011,34,0,0,0
Denmark,2011,37,0,0,0
Denmark,2011,40,0,0,0
Denmark,2011,41,0,0,0
Denmark,2011,42,0,0,0
Denmark,2011,43,0,0,0
Denmark,2011,44,0,0,0
Denmark,2011,45,0,0,0
Denmark,2011,46,0,0,1
Denmark,2011,47,0,0,0
Denmark,2011,48,0,0,1
Denmark,2011,49,0,0,0
Denmark,2011,50,0,0,0
Denmark,2011,51,0,0,0
Denmark,2011,52,0,0,0
Denmark,2012,1,0,0,0
Denmark,2012,2,0,0,0
Denmark,2012,3,0,0,0
Denmark,2012,4,0,0,0
Denmark,2012,5,0,0,1
Denmark,2012,6,0,0,4
Denmark,2012,7,0,0,5
Denmark,2012,8,0,0,10
Denmark,2012,9,0,1,7
Denmark,2012,10,0,0,11
Denmark,2012,11,0,1,12
Denmark,2012,12,0,1,10
Denmark,2012,13,0,0,2
Denmark,2012,14,0,0,1
Denmark,2012,15,0,0,0
Denmark,2012,16,0,0,1
Denmark,2012,17,0,0,2
Denmark,2012,18,0,0,2
Denmark,2012,19,0,0,0
Denmark,2012,20,0,0,0
Denmark,2012,21,0,0,1
Denmark,2012,22,0,0,0
Denmark,2012,23,0,0,0
Denmark,2012,24,0,0,0
Denmark,2012,25,0,0,0
Denmark,2012,26,0,0,0
Denmark,2012,27,0,0,0
Denmark,2012,28,0,0,0
Denmark,2012,29,0,0,0
Denmark,2012,30,0,0,0
Denmark,2012,31,0,0,0
Denmark,2012,32,0,0,0
Denmark,2012,33,0,0,0
Denmark,2012,34,0,0,0
Denmark,2012,35,0,0,0
Denmark,2012,36,0,0,1
Denmark,2012,37,0,0,0
Denmark,2012,38,0,0,0
Denmark,2012,39,0,0,1
Denmark,2012,40,0,0,0
Denmark,2012,41,0,0,0
Denmark,2012,42,0,0,0
Denmark,2012,43,0,0,0
Denmark,2012,44,0,0,0
Denmark,2012,45,0,2,1
Denmark,2012,46,0,0,1
Denmark,2012,47,0,1,2
Denmark,2012,48,0,1,1
Denmark,2012,49,0,0,2
Denmark,2012,50,0,1,21
Denmark,2012,51,0,2,30
Denmark,2012,52,0,0,60
Denmark,2013,1,0,5,128
Denmark,2013,2,0,8,91
Denmark,2013,3,0,11,67
Denmark,2013,4,0,9,66
Denmark,2013,5,0,18,84
Denmark,2013,6,0,14,46
Denmark,2013,7,0,12,53
Denmark,2013,8,0,22,47
Denmark,2013,9,0,15,18
Denmark,2013,10,0,4,14
Denmark,2013,11,0,3,5
Denmark,2013,12,0,6,3
Denmark,2013,13,0,2,5
Denmark,2013,14,0,0,3
Denmark,2013,15,0,1,2
Denmark,2013,16,0,0,1
Denmark,2013,17,0,0,0
Denmark,2013,18,0,0,0
Denmark,2013,19,0,0,0
Denmark,2013,20,0,0,0
Denmark,2013,21,0,0,0
Denmark,2013,22,0,0,0
Denmark,2013,23,0,0,0
Denmark,2013,24,0,0,0
Denmark,2013,25,0,0,1
Denmark,2013,26,0,0,0
Denmark,2013,27,0,0,0
Denmark,2013,28,0,0,1
Denmark,2013,29,0,0,0
Denmark,2013,30,0,0,0
Denmark,2013,31,0,0,0
Denmark,2013,32,0,0,0
Denmark,2013,33,0,0,0
Denmark,2013,34,0,0,0
Denmark,2013,35,0,0,0
Denmark,2013,36,0,0,0
Denmark,2013,37,0,0,0
Denmark,2013,38,0,0,0
Denmark,2013,39,0,0,0
Denmark,2013,40,0,0,0
Denmark,2013,41,0,0,1
Denmark,2013,42,0,2,0
Denmark,2013,43,0,0,2
Denmark,2013,44,0,2,1
Denmark,2013,45,0,0,0
Denmark,2013,46,0,0,0
Denmark,2013,47,0,0,0
Denmark,2013,48,0,1,0
Denmark,2013,49,0,1,0
Denmark,2013,50,0,0,0
Denmark,2013,51,0,2,0
Denmark,2013,52,0,4,1
Denmark,2014,1,0,3,3
Denmark,2014,2,0,0,0
Denmark,2014,3,0,9,1
Denmark,2014,4,0,11,1
Denmark,2014,5,0,15,2
Denmark,2014,6,0,54,3
Denmark,2014,7,0,87,2
Denmark,2014,8,0,107,5
Denmark,2014,9,0,74,7
Denmark,2014,10,0,56,3
Denmark,2014,11,0,52,1
Denmark,2014,12,0,34,8
Denmark,2014,13,0,18,5
Denmark,2014,14,0,7,1
Denmark,2014,15,0,6,0
Denmark,2014,16,0,0,0
Denmark,2014,17,0,3,0
Denmark,2014,18,0,1,0
Denmark,2014,19,0,3,0
Denmark,2014,20,0,2,0
Denmark,2014,21,0,1,0
Denmark,2014,22,0,0,0
Denmark,2014,23,0,0,0
Denmark,2014,24,0,0,0
Denmark,2014,25,0,0,0
Denmark,2014,26,0,2,0
Denmark,2014,27,0,0,0
Denmark,2014,28,0,0,0
Denmark,2014,29,0,2,0
Denmark,2014,30,0,0,2
Denmark,2014,31,0,0,0
Denmark,2014,32,0,0,0
Denmark,2014,33,0,0,0
Denmark,2014,34,0,0,0
Denmark,2014,35,0,0,0
Denmark,2014,36,0,0,0
Denmark,2014,37,0,0,0
Denmark,2014,38,0,0,0
Denmark,2014,39,0,0,0
Denmark,2014,40,0,0,2
Denmark,2014,41,0,0,0
Denmark,2014,42,0,0,2
Denmark,2014,43,0,0,2
Denmark,2014,44,0,0,0
Denmark,2014,45,0,0,0
Denmark,2014,46,0,4,0
Denmark,2014,47,0,0,2
Denmark,2014,48,0,0,2
Denmark,2014,49,0,0,0
Denmark,2014,50,0,0,0
Denmark,2014,51,0,0,2
Denmark,2014,52,0,2,4
Denmark,2015,1,0,0,8
Denmark,2015,2,0,2,12
Denmark,2015,3,0,5,22
Denmark,2015,4,0,14,19
Denmark,2015,5,0,20,35
Denmark,2015,6,0,37,111
Denmark,2015,7,0,61,204
Denmark,2015,8,0,91,232
Denmark,2015,9,0,142,231
Denmark,2015,10,0,172,249
Denmark,2015,11,0,175,226
Denmark,2015,12,0,150,160
Denmark,2015,13,0,132,121
Denmark,2015,14,0,75,70
Denmark,2015,15,0,76,90
Denmark,2015,16,0,42,73
Denmark,2015,17,0,14,22
Denmark,2015,18,0,6,2
Denmark,2015,19,0,1,0
Denmark,2015,20,0,0,0
Denmark,2015,21,0,4,0
Denmark,2015,22,0,4,2
Denmark,2015,23,0,1,3
Denmark,2015,24,0,2,3
Denmark,2015,25,0,1,5
Denmark,2015,26,0,0,8
Denmark,2015,27,0,0,3
Denmark,2015,28,0,0,0
Denmark,2015,29,0,0,0
Denmark,2015,30,0,0,0
Denmark,2015,31,0,0,0
Denmark,2015,32,0,0,0
Denmark,2015,33,0,0,0
Denmark,2015,34,0,0,0
Denmark,2015,35,0,1,0
Denmark,2015,36,0,1,0
Denmark,2015,37,0,1,0
Denmark,2015,38,0,0,0
Denmark,2015,40,0,0,0
Denmark,2015,41,0,0,0
Denmark,2015,42,0,0,0
Denmark,2015,43,0,0,0
Denmark,2015,44,0,0,1
Denmark,2015,45,0,0,0
Denmark,2015,46,0,0,0
Denmark,2015,47,0,0,2
Denmark,2015,48,0,2,0
Denmark,2015,49,0,4,0
Denmark,2015,50,0,9,0
Denmark,2015,51,0,4,1
Denmark,2015,52,0,10,0
Denmark,2015,53,0,11,0
Denmark,2016,1,0,9,0
Denmark,2016,2,0,22,1
Denmark,2016,3,0,40,6
Denmark,2016,4,0,95,8
Denmark,2016,5,0,89,7
Denmark,2016,6,0,144,6
Denmark,2016,7,0,119,6
Denmark,2016,8,0,111,4
Denmark,2016,9,0,85,5
Denmark,2016,10,0,83,15
Denmark,2016,11,0,61,7
Denmark,2016,12,0,21,6
Denmark,2016,13,0,16,6
Denmark,2016,14,0,4,6
Denmark,2016,15,0,4,2
Denmark,2016,16,0,8,0
Denmark,2016,17,0,3,0
Denmark,2016,18,0,6,6
Denmark,2016,19,0,0,0
Denmark,2016,20,0,0,0
Denmark,2016,21,0,0,0
Denmark,2016,22,0,0,0
Denmark,2016,23,0,0,0
Denmark,2016,24,0,1,1
Denmark,2016,25,0,0,0
Denmark,2016,26,0,0,0
Denmark,2016,27,0,0,0
Denmark,2016,28,0,0,0
Denmark,2016,29,0,0,0
Denmark,2016,30,0,0,0
Denmark,2016,31,0,0,0
Denmark,2016,32,0,0,0
Denmark,2016,33,0,0,0
Denmark,2016,34,0,0,0
Denmark,2016,35,0,0,0
Denmark,2016,36,0,0,0
Denmark,2016,37,0,0,0
Denmark,2016,38,0,0,0
Denmark,2016,40,0,0,1
Denmark,2016,41,0,0,0
Denmark,2016,42,0,0,2
Denmark,2016,43,0,0,2
Denmark,2016,44,0,0,1
Denmark,2016,45,0,2,3
Denmark,2016,46,0,0,3
Denmark,2016,47,0,0,7
Denmark,2016,48,0,0,10
Denmark,2016,49,0,0,25
Denmark,2016,50,0,2,47
Denmark,2016,51,0,0,55
Denmark,2016,52,0,0,105
Denmark,2017,1,0,1,116
Denmark,2017,2,0,1,146
Denmark,2017,3,0,0,165
Denmark,2017,4,0,2,174
Denmark,2017,5,0,1,279
Denmark,2017,6,0,0,216
Denmark,2017,7,0,1,197
Denmark,2017,8,0,1,144
Denmark,2017,9,0,0,79
Denmark,2017,10,0,0,51
Denmark,2017,11,0,0,33
Denmark,2017,12,0,0,14
Denmark,2017,13,0,0,6
Denmark,2017,14,0,0,6
Denmark,2017,15,0,0,4
Denmark,2017,16,0,1,1
Denmark,2017,17,0,0,0
Denmark,2017,18,0,0,0
Denmark,2017,19,0,0,1
Denmark,2017,20,0,0,0
Denmark,2017,21,0,1,0
Denmark,2017,22,0,0,0
Denmark,2017,23,0,0,0
Denmark,2017,24,0,0,0
Denmark,2017,25,0,0,0
Denmark,2017,26,0,0,0
Denmark,2017,27,0,0,0
Denmark,2017,28,0,0,0
Denmark,2017,29,0,0,0
Denmark,2017,30,0,0,0
Denmark,2017,31,0,1,0
Denmark,2017,32,0,0,0
Denmark,2017,33,0,0,0
Denmark,2017,34,0,0,0
Denmark,2017,35,0,0,0
Denmark,2017,36,0,0,0
Denmark,2017,37,0,0,0
Denmark,2017,38,0,0,0
Denmark,2017,39,0,0,0
Denmark,2017,40,0,0,2
Denmark,2017,41,0,0,1
Denmark,2017,42,0,0,0
Denmark,2017,43,0,1,1
Denmark,2017,44,0,0,2
Denmark,2017,45,0,1,0
Denmark,2017,46,0,0,0
Denmark,2017,47,0,0,4
Denmark,2017,48,0,0,1
Denmark,2017,49,0,1,0
Denmark,2017,50,0,2,10
Denmark,2017,51,0,5,15
Denmark,2017,52,0,7,13
Estonia,2009,1,0,,0
Estonia,2009,2,0,,5
Estonia,2009,3,0,,1
Estonia,2009,4,0,,14
Estonia,2009,5,1,,14
Estonia,2009,6,0,,16
Estonia,2009,7,0,,15
Estonia,2009,8,1,,22
Estonia,2009,9,0,,10
Estonia,2009,10,0,,19
Estonia,2009,11,0,,5
Estonia,2009,12,0,,9
Estonia,2009,13,0,,6
Estonia,2009,14,1,,2
Estonia,2009,15,0,,0
Estonia,2009,16,0,,0
Estonia,2009,17,0,,0
Estonia,2009,18,0,,0
Estonia,2009,19,0,,0
Estonia,2009,20,0,,1
Estonia,2009,21,0,,0
Estonia,2009,22,0,1,0
Estonia,2009,23,0,3,0
Estonia,2009,24,0,,0
Estonia,2009,25,0,1,0
Estonia,2009,26,,8,
Estonia,2009,27,,,
Estonia,2009,28,,2,
Estonia,2009,29,,7,
Estonia,2009,30,,12,
Estonia,2009,31,,6,
Estonia,2009,32,,10,
Estonia,2009,33,,6,
Estonia,2009,34,,1,
Estonia,2009,35,,4,
Estonia,2009,36,0,3,0
Estonia,2009,37,0,2,0
Estonia,2009,38,,2,
Estonia,2009,39,0,0,0
Estonia,2009,40,0,0,0
Estonia,2009,41,0,0,0
Estonia,2009,42,0,0,0
Estonia,2009,43,0,2,0
Estonia,2009,44,0,16,0
Estonia,2009,45,0,63,0
Estonia,2009,46,0,69,2
Estonia,2009,47,0,72,
Estonia,2009,48,0,92,
Estonia,2009,49,0,127,
Estonia,2009,50,0,80,0
Estonia,2009,51,0,106,0
Estonia,2009,52,0,59,0
Estonia,2009,53,0,34,0
Estonia,2010,1,0,35,0
Estonia,2010,2,0,24,0
Estonia,2010,3,0,20,0
Estonia,2010,4,0,9,0
Estonia,2010,5,0,11,0
Estonia,2010,6,0,12,0
Estonia,2010,7,0,2,0
Estonia,2010,8,0,2,0
Estonia,2010,9,0,2,0
Estonia,2010,10,0,1,0
Estonia,2010,11,0,0,0
Estonia,2010,12,0,0,0
Estonia,2010,13,0,0,0
Estonia,2010,14,0,0,0
Estonia,2010,15,0,1,0
Estonia,2010,16,0,2,0
Estonia,2010,17,0,0,0
Estonia,2010,18,0,1,0
Estonia,2010,19,0,0,0
Estonia,2010,20,0,0,0
Estonia,2010,21,0,0,0
Estonia,2010,22,0,0,0
Estonia,2010,23,0,0,0
Estonia,2010,24,0,0,0
Estonia,2010,25,0,0,0
Estonia,2010,26,0,1,0
Estonia,2010,27,0,0,0
Estonia,2010,28,0,0,0
Estonia,2010,29,0,0,0
Estonia,2010,30,0,0,0
Estonia,2010,31,0,0,0
Estonia,2010,32,0,0,0
Estonia,2010,33,0,0,0
Estonia,2010,34,0,0,0
Estonia,2010,35,0,0,0
Estonia,2010,36,0,0,0
Estonia,2010,37,0,0,0
Estonia,2010,38,0,0,0
Estonia,2010,39,0,0,0
Estonia,2010,40,0,0,0
Estonia,2010,41,0,0,0
Estonia,2010,42,0,0,0
Estonia,2010,43,0,0,0
Estonia,2010,44,0,0,0
Estonia,2010,45,0,0,0
Estonia,2010,46,0,0,0
Estonia,2010,47,0,0,0
Estonia,2010,48,0,1,0
Estonia,2010,49,0,2,1
Estonia,2010,50,0,0,0
Estonia,2010,51,0,5,2
Estonia,2010,52,0,4,0
Estonia,2011,1,0,20,0
Estonia,2011,2,0,73,0
Estonia,2011,3,0,115,0
Estonia,2011,4,0,123,0
Estonia,2011,5,0,64,0
Estonia,2011,6,0,70,0
Estonia,2011,7,0,36,0
Estonia,2011,8,0,20,0
Estonia,2011,9,0,36,0
Estonia,2011,10,0,13,0
Estonia,2011,11,0,2,0
Estonia,2011,12,0,4,0
